2,Tide Staff Shifts Modes,"With the end to a grueling regular season in Saturday nights 21-13 loss to Auburn, there is finally some time for Alabamas players to rest and recover, but that time has not yet begun for the Tide coaching staff."
4,IBM opens design to its blade servers,International Data Machines Corp. (IBM) reported that it will release the design of its blade servers openly to potentional consumers.
4,Many Churches Installing Cell Phone Jammers,The jarring polychromatic din of ringing cell phones is increasingly being thwarted - from religious sanctuaries to India's parliament to Tokyo theaters and commuter trains - by devices originally developed to help security forces avert eavesdropping and thwart phone-triggered bombings.
1,EU Agrees to Lift Sanctions on Libya,"The vote by EU foreign ministers in Brussels Monday came after lobbying by Italy to lift the ban, so Libya can strengthen its borders against illegal immigration."
2,Gagne blows his 2d save,"Pinch-hitter Lenny Harris delivered a three-run double off Eric Gagne with two outs in the ninth, rallying the Florida Marlins past the Dodgers, 6-4, last night in Los Angeles."
1,Congress Said Set to Back Mideast Trade (AP),"AP - Congress will vote as early as February on a free trade agreement with Bahrain and stands ready to consider agreements with other countries in the Middle East, the chairman of the House Ways and Means Committee said Wednesday."
4,Meltdown: Arctic wildlife is on the brink of catastrophe,"Polar bears could be decades from extinction, a survey into global warming has found. Steve Connor reports on the crisis that threatens the polar ice-cap."
4,Smithsonian Unveils Ocean Science Program (AP),AP - A new ocean science program dedicated to studying and explaining the world's oceans is the latest offering from the Smithsonian Institution's National Museum of Natural History.
2,"UDPATE 1-Hewitt wins Long Island, sends US Open warning",Former world number one Lleyton Hewitt hammered out a warning to his rivals for next week #39;s US Open as he demolished Peru #39;s Luis Horna 6-3 6-1 to win the Long Island Cup on Sunday.
3,Weyerhauser Posts Sharply Higher Profit,Timber harvesting company Weyerhaeuser Co. said Friday that third-quarter profit rose sharply year-over-year on gains from a sale of timberlands in Georgia and a tenure reallocation agreement with the goverment of British Columbia.
3,US warned over Boeing subsidies,BRUSSELS: The European Union yesterday demanded Washington explain more clearly how it subsidises Boeing Co and warned it would counter any US challenge targeting EU rival Airbus Industrie before the World Trade Organisation.
4,Orion launches desktop cluster workstations,"Orion Multisystems, a start-up company based in Santa Clara, California, announced personal computers for researchers, scientists, and engineers yesterday."
1,Wife of soldier sentenced in prison abuse scandal speaks out,"BALTIMORE - The wife of an Army reservist sentenced to prison for abusing prisoners in Iraq said she knows her husband was wrong, but she also blames higher-ranking officials who  quot;sit behind the curtains quot; for the abuse."
1,Ex-Adviser Sees Rare Opportunity On Mideast Front,"   R   obert Malley , a former assistant to President    Bill Clinton  who rejects blaming only    Yasser Arafat  for the collapse of peace efforts four years ago, warns that a rare window of opportunity for engaging both sides ""is not going to be eternally open."""
1,French court issues arrest warrant for ex-guerrilla,A French court on Monday issued an arrest warrant for former leftist Italian guerrilla Cesare Battisti after he failed to report to police for regular checks.
1,US planes pound Fallujah,"FALLUJAH - American warplanes struck Iraqi positions in the rebel stronghold of Fallujah Thursday, ahead of an expected assault on the city."
4,Scientists Probe Pacific for Dead Zone (AP),"AP - His hand on a toggle switch and his eyes on a computer screen, Oregon State University graduate student Anthony Kirincich uses an array of scientific instruments to probe the vibrant waters of the Pacific. He is searching for the absence of life."
3,Nikkei Falls as Xilinx Hits Tech Shares (Reuters),Reuters - Japan's Nikkei stock average fell to a\one-week low by midsession on Thursday after some tech issues\were hit by a bearish outlook from U.S. chip maker Xilinx Inc.
4,Lindows Postpones IPO (PC World),"PC World - Its legal battles over, the software vendor will focus on sales until the market ripens."
4,SAP Delivers for the Mailman,"Neither rain nor sleet nor gloom of night can keep the US Postal Service from its appointed rounds, but a 25-year-old Human Resources software system is apparently stopping the mailman in his tracks."
2,Cink eases to four-shot win at NEC Invitational,"Stewart Cink maintained his composure to register an even par final round score of 70 for a four-shot victory at the \$7 million WGC-NEC Invitational on Sunday, his second win of the season."
3,Voting along party lines,"Election time is an apt occasion for reflecting on what politicians refer to as your core values, and I hope to make that phrase meaningful for perhaps the first time. Four years turns out to be a pretty good cycle for such examinations, even beyond the political realm."
1,20 injured in fight at Malaysian detention camp for terror suspects (AFP),AFP - Twelve inmates and eight warders have been injured in a fight at a Malaysian detention camp for terror suspects during a search which turned up a cache of home-made weapons.
3,"Australia #39;s S amp;P/ASX 200 Advances, Led by Foodland Associated","Australia #39;s S amp;P/ASX 200 Index rose to a record. Foodland Associated Ltd. surged after Metcash Trading Ltd., the nation #39;s biggest grocery wholesaler, offered A\$846 million (\$660 million) for Foodland #39;s local business."
2,Giants Clobber Astros 9-2 (AP),"AP - Barry Bonds praised his teammates for their clutch play while he's been busy walking all season, then watched them go out and do most of the work Tuesday night."
1,Australian PM to crackdown on unions (AFP),"AFP - Australian Prime Minister John Howard has vowed to use his government's expanded control over parliament to push through industrial relations, laws which unions said would be the most restrictive in the western world."
3,SunTrust to restate its 2004 earnings,"The bank cites errors, puts two top executives on leave and delays its third-quarter report. By JOHN HIELSCHER. SunTrust Banks Inc."
3,Congress Sends Bush Corporate Tax Bill, WASHINGTON (Reuters) - The U.S. Senate easily gave final  congressional approval on Monday to a huge corporate tax bill  that aims to end a trade fight with the European Union by  repealing U.S. export tax subsidies that violate global trade  rules.
3,Filibuster Threatened over Corporate Tax Changes,Description: The Senate on Friday scrambled to finish work on the biggest revision of corporate tax codes Congress has considered since 1986.
1,Alarm raised on Asia's males ,"The explosive growth of male populations in China and India could threaten social order in those countries as well as international security, according to a book by two academic researchers."
1,Zeta 'stalker kept signed book',"A woman accused of stalking Catherine Zeta Jones owned a book signed by the actress, a court hears."
2,Jeff Gordon has momentum,Motorsport.com. Momentum is a funny thing in racing. It #39;s not something that you can see or hear. It #39;s not easy to put your finger on exactly when it starts.
1,Hijackers of Bus in Greece Surrender (AP),"AP - Two armed men who hijacked a public bus and threatened to blow it up surrendered just after midnight Wednesday and released their six remaining hostages, ending an 18-hour standoff."
1,Bush and Kerry Focus Campaigns on 11 Key States,Both campaigns have laid out plans for a barrage of visits and television advertisements in these key battlegrounds over the next 10 days.
1,US forces launch airstrikes in Fallujah,"The American military launched new airstrikes against suspected militant bases in Falljuah Saturday. They also carried out probing attacks on the city #39;s outskirts, as they prepare for a major operation here."
2,Rural Colorado Braces for Bryant Trial Media Glare,"Description: Jury selection in the Kobe Bryant sexual assault trial is underway in Eagle, Colo. The celebrity trial has stirred up a legal and media frenzy that #39;s descended upon the rural county seat located high in the Rocky Mountains."
1,IRAN * EU * ATOM * MORATORIUM,"TEHRAN, Nov 11 (RIA Novosti) - Iran is considering the issue on extension of a voluntary moratorium on work to enrich uranium, Iranian Foreign Ministry official spokesman Hamid Reza Assefi said Thursday."
3,A High-Wire Act at Warner Bros.,"More than any other studio, Warner Bros. makes big bets on star vehicles and event films that spare no expense. This holiday season is no exception."
1,Thousands in Kashmir protest alleged rape,Police in Kashmir fired tear gas and used batons Wednesday to disperse thousands of people protesting the alleged rape of a woman and her daughter by soldiers.
